siteRef,AADT5yearsAgo,AADT4yearsAgo,AADT3yearsAgo,AADT2yearsAgo,AADT1yearAgo,Hol_type,day,month,hour,dayOfweek,Conditions,lane,Maximum Temperature,predictions,actual
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,8,3,"Rain, Partially cloudy",Inc,13.5,1874.0,2040.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,9,3,"Rain, Partially cloudy",Inc,13.5,1771.0,1799.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,10,3,"Rain, Partially cloudy",Inc,13.5,1675.6,1733.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,11,3,"Rain, Partially cloudy",Inc,13.5,1716.0,1782.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,12,3,"Rain, Partially cloudy",Inc,13.5,1800.8,1912.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,13,3,"Rain, Partially cloudy",Inc,13.5,1964.6,2017.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,14,3,"Rain, Partially cloudy",Inc,13.5,2203.2,2378.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,15,3,"Rain, Partially cloudy",Inc,13.5,2395.6,2735.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,16,3,"Rain, Partially cloudy",Inc,13.5,2563.2,2740.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,17,3,"Rain, Partially cloudy",Inc,13.5,2605.2,2811.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,18,3,"Rain, Partially cloudy",Inc,13.5,2198.6,2759.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,19,3,"Rain, Partially cloudy",Inc,13.5,1578.4,1642.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,20,3,"Rain, Partially cloudy",Inc,13.5,1259.6,1292.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,21,3,"Rain, Partially cloudy",Inc,13.5,949.6,1095.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,22,3,"Rain, Partially cloudy",Inc,13.5,412.2,708.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,3,10,23,3,"Rain, Partially cloudy",Inc,13.5,245.0,382.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,0,4,"Rain, Partially cloudy",Inc,16.0,134.4,213.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,1,4,"Rain, Partially cloudy",Inc,16.0,147.8,142.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,2,4,"Rain, Partially cloudy",Inc,16.0,53.2,87.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,3,4,"Rain, Partially cloudy",Inc,16.0,77.4,85.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,4,4,"Rain, Partially cloudy",Inc,16.0,139.2,127.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,5,4,"Rain, Partially cloudy",Inc,16.0,577.6,456.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,6,4,"Rain, Partially cloudy",Inc,16.0,1620.4,1581.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,7,4,"Rain, Partially cloudy",Inc,16.0,1957.4,1940.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,8,4,"Rain, Partially cloudy",Inc,16.0,1874.0,2099.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,9,4,"Rain, Partially cloudy",Inc,16.0,1753.4,1734.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,10,4,"Rain, Partially cloudy",Inc,16.0,1676.0,1869.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,11,4,"Rain, Partially cloudy",Inc,16.0,1787.0,1938.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,12,4,"Rain, Partially cloudy",Inc,16.0,1859.6,1999.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,13,4,"Rain, Partially cloudy",Inc,16.0,1976.4,2206.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,14,4,"Rain, Partially cloudy",Inc,16.0,2203.2,2624.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,15,4,"Rain, Partially cloudy",Inc,16.0,2374.0,2683.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,16,4,"Rain, Partially cloudy",Inc,16.0,2563.2,2680.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,17,4,"Rain, Partially cloudy",Inc,16.0,2593.2,2767.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,18,4,"Rain, Partially cloudy",Inc,16.0,2452.6,2533.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,19,4,"Rain, Partially cloudy",Inc,16.0,1552.2,1601.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,20,4,"Rain, Partially cloudy",Inc,16.0,1151.0,1194.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,21,4,"Rain, Partially cloudy",Inc,16.0,796.2,1031.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,22,4,"Rain, Partially cloudy",Inc,16.0,412.2,782.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,4,10,23,4,"Rain, Partially cloudy",Inc,16.0,267.0,575.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,0,5,Partially cloudy,Inc,16.5,295.4,337.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,1,5,Partially cloudy,Inc,16.5,233.4,305.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,2,5,Partially cloudy,Inc,16.5,156.4,233.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,3,5,Partially cloudy,Inc,16.5,128.4,149.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,4,5,Partially cloudy,Inc,16.5,149.2,173.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,5,5,Partially cloudy,Inc,16.5,246.2,247.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,6,5,Partially cloudy,Inc,16.5,542.2,651.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,7,5,Partially cloudy,Inc,16.5,846.6,1038.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,8,5,Partially cloudy,Inc,16.5,1184.2,1382.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,9,5,Partially cloudy,Inc,16.5,1529.8,1714.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,10,5,Partially cloudy,Inc,16.5,1826.6,1946.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,11,5,Partially cloudy,Inc,16.5,2030.6,2142.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,12,5,Partially cloudy,Inc,16.5,2126.6,2349.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,13,5,Partially cloudy,Inc,16.5,2113.2,2181.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,14,5,Partially cloudy,Inc,16.5,1974.0,2136.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,15,5,Partially cloudy,Inc,16.5,1893.6,2068.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,16,5,Partially cloudy,Inc,16.5,1706.8,1913.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,17,5,Partially cloudy,Inc,16.5,1557.0,1780.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,18,5,Partially cloudy,Inc,16.5,1320.2,1370.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,19,5,Partially cloudy,Inc,16.5,1089.4,1161.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,20,5,Partially cloudy,Inc,16.5,865.4,959.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,21,5,Partially cloudy,Inc,16.5,745.4,851.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,22,5,Partially cloudy,Inc,16.5,600.4,785.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,5,10,23,5,Partially cloudy,Inc,16.5,443.0,601.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,0,6,"Rain, Partially cloudy",Inc,16.0,309.0,378.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,1,6,"Rain, Partially cloudy",Inc,16.0,236.0,271.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,2,6,"Rain, Partially cloudy",Inc,16.0,167.6,163.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,3,6,"Rain, Partially cloudy",Inc,16.0,129.4,143.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,4,6,"Rain, Partially cloudy",Inc,16.0,140.8,131.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,5,6,"Rain, Partially cloudy",Inc,16.0,210.2,150.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,6,6,"Rain, Partially cloudy",Inc,16.0,492.4,317.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,7,6,"Rain, Partially cloudy",Inc,16.0,777.6,530.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,8,6,"Rain, Partially cloudy",Inc,16.0,1125.2,864.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,9,6,"Rain, Partially cloudy",Inc,16.0,1475.8,1406.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,10,6,"Rain, Partially cloudy",Inc,16.0,1825.2,1804.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,11,6,"Rain, Partially cloudy",Inc,16.0,1989.2,1950.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,12,6,"Rain, Partially cloudy",Inc,16.0,2110.4,2221.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,13,6,"Rain, Partially cloudy",Inc,16.0,2123.2,2247.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,14,6,"Rain, Partially cloudy",Inc,16.0,2055.2,2117.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,15,6,"Rain, Partially cloudy",Inc,16.0,1941.8,1946.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,16,6,"Rain, Partially cloudy",Inc,16.0,1818.2,1818.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,17,6,"Rain, Partially cloudy",Inc,16.0,1641.6,1625.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,18,6,"Rain, Partially cloudy",Inc,16.0,1327.2,1341.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,19,6,"Rain, Partially cloudy",Inc,16.0,1083.8,1118.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,20,6,"Rain, Partially cloudy",Inc,16.0,880.0,1001.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,21,6,"Rain, Partially cloudy",Inc,16.0,726.6,789.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,22,6,"Rain, Partially cloudy",Inc,16.0,604.4,35.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,Weekend,6,10,23,6,"Rain, Partially cloudy",Inc,16.0,451.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,0,0,Overcast,Inc,17.1,6.8,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,1,0,Overcast,Inc,17.1,0.0,3.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,2,0,Overcast,Inc,17.1,0.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,3,0,Overcast,Inc,17.1,74.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,4,0,Overcast,Inc,17.1,383.8,43.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,5,0,Overcast,Inc,17.1,802.4,461.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,6,0,Overcast,Inc,17.1,1175.4,1688.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,7,0,Overcast,Inc,17.1,1494.2,1929.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,8,0,Overcast,Inc,17.1,1728.8,1857.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,9,0,Overcast,Inc,17.1,1716.6,1558.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,10,0,Overcast,Inc,17.1,1632.2,1565.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,11,0,Overcast,Inc,17.1,1615.6,1637.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,12,0,Overcast,Inc,17.1,1705.6,1764.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,13,0,Overcast,Inc,17.1,1925.8,1740.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,14,0,Overcast,Inc,17.1,2161.2,2323.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,15,0,Overcast,Inc,17.1,2367.4,2868.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,16,0,Overcast,Inc,17.1,2479.2,2928.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,17,0,Overcast,Inc,17.1,2328.6,2931.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,18,0,Overcast,Inc,17.1,1969.2,2280.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,19,0,Overcast,Inc,17.1,1582.2,1343.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,20,0,Overcast,Inc,17.1,1048.6,898.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,21,0,Overcast,Inc,17.1,580.4,759.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,22,0,Overcast,Inc,17.1,322.2,3.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,7,10,23,0,Overcast,Inc,17.1,152.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,0,1,"Rain, Partially cloudy",Inc,17.9,60.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,1,1,"Rain, Partially cloudy",Inc,17.9,22.0,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,2,1,"Rain, Partially cloudy",Inc,17.9,35.4,2.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,3,1,"Rain, Partially cloudy",Inc,17.9,109.6,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,4,1,"Rain, Partially cloudy",Inc,17.9,133.8,59.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,5,1,"Rain, Partially cloudy",Inc,17.9,499.8,426.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,6,1,"Rain, Partially cloudy",Inc,17.9,1615.0,1726.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,7,1,"Rain, Partially cloudy",Inc,17.9,1629.6,2028.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,8,1,"Rain, Partially cloudy",Inc,17.9,1859.4,1921.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,9,1,"Rain, Partially cloudy",Inc,17.9,1782.0,1743.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,10,1,"Rain, Partially cloudy",Inc,17.9,1646.6,1569.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,11,1,"Rain, Partially cloudy",Inc,17.9,1718.8,1709.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,12,1,"Rain, Partially cloudy",Inc,17.9,1764.8,1838.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,13,1,"Rain, Partially cloudy",Inc,17.9,1897.8,1899.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,14,1,"Rain, Partially cloudy",Inc,17.9,2197.0,2362.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,15,1,"Rain, Partially cloudy",Inc,17.9,2350.8,2674.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,16,1,"Rain, Partially cloudy",Inc,17.9,2588.4,2738.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,17,1,"Rain, Partially cloudy",Inc,17.9,2623.2,2893.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,18,1,"Rain, Partially cloudy",Inc,17.9,2399.2,2627.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,19,1,"Rain, Partially cloudy",Inc,17.9,1895.8,1586.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,20,1,"Rain, Partially cloudy",Inc,17.9,1230.4,1137.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,21,1,"Rain, Partially cloudy",Inc,17.9,605.0,897.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,22,1,"Rain, Partially cloudy",Inc,17.9,383.0,28.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,8,10,23,1,"Rain, Partially cloudy",Inc,17.9,78.4,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,0,2,Rain,Inc,21.0,175.2,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,1,2,Rain,Inc,21.0,121.8,1.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,2,2,Rain,Inc,21.0,81.2,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,3,2,Rain,Inc,21.0,74.0,0.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,4,2,Rain,Inc,21.0,169.2,50.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,5,2,Rain,Inc,21.0,572.2,470.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,6,2,Rain,Inc,21.0,1272.4,1673.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,7,2,Rain,Inc,21.0,1900.6,2123.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,8,2,Rain,Inc,21.0,1863.0,2029.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,9,2,Rain,Inc,21.0,1763.2,1837.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,10,2,Rain,Inc,21.0,1735.0,1689.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,11,2,Rain,Inc,21.0,1754.8,1783.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,12,2,Rain,Inc,21.0,1845.4,1944.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,13,2,Rain,Inc,21.0,1996.6,2030.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,14,2,Rain,Inc,21.0,2390.4,2457.0
1610013,26815.0,29625.0,30355.0,29927.0,31569.0,SchoolHoliday,9,10,15,2,Rain,Inc,21.0,2516.6,2657.0
